20,155
34,178
0,9
0,8
12,157
0,9
3,52
0,9
4,21
9,45
7,26
4,39
13,59
11,60
16,138
12,72
10,68
27,67
1,43
1,259
2,22
4,52
0,39
5,55
2,51
2,34
14,58
7,69
3,22
2,41
20,211
9,49
6,76
0,50
11,83
11,88
21,101
16,116
7,102
23,125
20,92
436,897
84,262
24,136
12,84
22,121
19,75
23,118
32,196
24,100
35,159
27,117
11,49
183,738
56,189
473,1602
125,578
22,156
21,124
21,187
15,58
40,61
2,14
0,6
0,18
20,72
4,22
6,59
0,9
14,49
21,80
0,20
0,12
1,52
2,65
10,59
1,20
12,44
7,73
15,82
85,192
1471,3350
9,17
1,28
0,8
3,27
0,24
0,13
1,17
13,123
3,22
6,46
190,559
4,27
3,33
0,37
0,4
1,23
2,12
60,223
0,13
0,32
0,12
5,38
2,23
6,69
0,7
2,32
10,77
0,27
7,122
23,202
28,77
573,1193
17,106
43,133
1,36
0,18
7,96
9,64
3,19
9,46
6,22
4,48
6,43
6,22
7,41
0,4
0,0
0,5
4,70
0,24
1,32
614,1461
112,396
0,21
0,8
0,3
296,937
0,44
0,30
7,41
12,63
33,266
1,13
0,15
7,29
3,45
11,56
7,63
5,74
0,6
0,3
33,86
22,94
1,16
1531,4695
5,49
98,417
3,37
26,160
410,1039
260,340
0,6
21,89
0,4
7,63
10,86
1,45
2,75
25,101
0,7
2,10
423,1835
33,143
98,307
3,41
0,6
18,106
8,68
0,8
244,477
261,864
1,14
0,7
1,32
23,84
4,41
25,118
0,11
14,91
3,41
0,19
58,212
5,61
33,146
5,21
2,27
6,40
47,163
125,407
0,2
6,71
5,37
5,28
0,2
0,55
0,6
6,46
2,42
17,104
7,55
6,34
8,65
5,99
3,61
2,26
9,108
147,454
0,10
9,186
16,61
1,7
1,17
19,107
6,74
2,17
0,10
1,29
0,16
5,46
4,25
2,29
41,175
3,47
1,49
6,44
0,1
4,24
1,21
7,27
3,29
5,24
1,13
1,66
4,41
4,54
0,75
8,47
7,66
2,21
2,46
1,179
18,107
372,815
33,179
3,80
201,644
2,12
2,22
1,26
25,77
3,43
11,50
4,43
4,40
4,21
3,35
0,9
18,120
0,20
6,47
9,32
0,11
5,28
1,31
1,35
3,26
108,347
25,91
4,41
0,8
3,84
2,43
6,94
3,31
0,8
1,18
4,35
31,61
55,377
1,6
2,13
0,25
1,20
8,61
0,16
5,83
76,275
0,30
5,62
0,10
23,152
0,4
7,78
0,21
5,63
2,35
21,118
6,57
1,21
7,102
0,26
25,122
0,4
1,33
77,232
32,79
51,220
0,5
13,66
10,89
5,44
0,26
6,30
0,2
3,45
1,11
24,99
242,990
0,5
5,82
0,3
12,116
2,50
6,40
80,172
3,64
0,12
24,112
160,407
2,29
36,234
3,52
22,69
32,121
24,250
0,9
0,12
32,161
1,30
23,111
340,1126
1,20
0,2
1,43
0,18
9,66
2,10
0,25
2090,5028
0,5
1,22
35,106
92,204
1,10
0,8
5,28
2,49
4,66
0,10
8,28
0,25
58,190
0,15
7,51
1,28
0,42
3,27
1,12
2,21
0,3
6,48
4,27
6,33
4,57
10,60
1,3
1,69
2,26
0,18
28,106
1,44
35,122
1,45
11,52
5,36
0,13
26,165
21,124
4,58
0,18
19,135
12,57
2206,6515
7,20
5,42
0,5
5,50
